120,Portugal,86,Alentejano
121,US,91,California
122,US,91,California
123,US,91,California
124,US,91,California
125,US,91,California
126,US,91,California
127,US,90,California
128,US,90,California
129,Spain,90,Northern Spain
130,Italy,90,Sicily & Sardinia
131,Italy,90,Southern Italy
132,US,90,California
133,US,90,California
134,US,90,California
135,US,90,California
136,US,90,California
137,US,90,California
138,US,90,California
139,Spain,90,Northern Spain
140,France,90,Languedoc-Roussillon
141,France,90,Bordeaux
142,US,90,California
143,US,90,California
144,US,90,Oregon
145,US,90,California
146,US,90,California
147,US,90,California
148,Spain,90,Galicia
149,US,90,California
150,US,90,California
151,US,89,Oregon
152,Greece,89,Atalanti Valley
153,Spain,89,Catalonia
154,Greece,89,Santorini
155,Greece,89,Florina
156,Chile,89,Marchigue
157,France,89,Southwest France
158,US,89,Oregon
159,Spain,89,Northern Spain
160,Chile,89,Colchagua Valley
161,US,89,California
162,US,89,Oregon
163,Spain,89,Northern Spain
164,US,89,California
165,US,89,California
166,US,89,Oregon
167,Italy,89,Tuscany
168,Italy,89,Tuscany
169,Portugal,89,Douro
170,US,89,California
171,US,89,California
172,Chile,89,Curicó Valley
173,Greece,89,Nemea
174,US,89,California
175,France,89,Rhône Valley
176,Spain,89,Northern Spain
177,Italy,89,Tuscany
178,Italy,89,Tuscany
179,US,89,California
180,Chile,89,Maule Valley
181,US,88,California
182,US,88,California
183,US,88,California
184,US,88,Washington
185,Argentina,88,Mendoza Province
186,US,88,Washington
187,US,88,California
188,US,88,California
189,Spain,88,Northern Spain
190,Spain,87,Catalonia
191,Argentina,87,Mendoza Province
192,France,87,Bordeaux
193,France,87,Bordeaux
194,France,87,Bordeaux
195,France,87,Bordeaux
196,France,87,Bordeaux
197,US,87,California
198,US,87,Washington
199,US,87,New York
200,US,87,New York
201,US,87,New York
202,US,87,New York
203,France,87,Bordeaux
204,France,87,Bordeaux
205,US,87,Washington
206,US,87,Washington
207,US,87,Washington
208,US,87,New York
209,US,87,Washington
210,Spain,87,Catalonia
211,Portugal,93,Douro
212,Italy,93,Piedmont
213,US,93,California
214,Italy,93,Piedmont
215,France,93,Alsace
216,France,93,Alsace
217,Morocco,93,Guerrouane
218,Italy,93,Piedmont
219,France,93,Alsace
220,France,93,Alsace
221,US,93,Washington
222,US,93,California
223,France,93,Alsace
224,US,93,California
225,Italy,93,Piedmont
226,France,93,Bordeaux
227,US,93,California
228,US,93,Washington
229,US,93,California
230,Portugal,93,Douro
231,US,93,Washington
232,US,93,California
233,US,93,Washington
234,US,93,Washington
235,Italy,93,Piedmont
236,France,92,Alsace
237,France,92,Alsace
238,France,92,Alsace
239,Portugal,92,Alentejano
240,Italy,92,Piedmont
241,France,88,Bordeaux
242,France,88,Bordeaux
243,France,88,Bordeaux
244,France,88,Bordeaux
245,France,88,Bordeaux
246,US,88,California
247,US,88,Oregon
248,Romania,88,Colinele Dobrogei
249,US,88,California
250,US,88,California
251,US,88,California
252,Italy,88,Piedmont
253,US,88,Oregon
254,US,88,California
255,US,88,Oregon
256,Italy,88,Piedmont
257,US,88,California
258,US,88,California
259,Italy,88,Piedmont
260,Spain,88,Northern Spain
261,Spain,88,Central Spain
262,France,88,Loire Valley
263,US,88,California
264,US,88,California
265,Italy,88,Piedmont
266,France,88,Loire Valley
267,US,88,California
268,US,88,California
269,US,88,California
270,Argentina,88,Mendoza Province
271,France,92,Burgundy
272,France,92,Burgundy
273,US,92,California
274,US,92,California
275,US,92,California
276,US,92,California
277,Italy,92,Northeastern Italy
278,Portugal,92,Vinho Verde
279,Portugal,92,Douro
280,US,92,California
281,Italy,92,Veneto
282,Italy,92,Northeastern Italy
283,France,92,Southwest France
284,France,92,Bordeaux
285,US,92,California
286,US,92,California
287,France,91,Burgundy
288,France,91,Southwest France
289,France,91,Burgundy
290,US,91,Oregon
291,France,91,Burgundy
292,Portugal,91,Alentejano
293,US,91,Oregon
294,US,91,California
295,France,91,Southwest France
296,US,91,California
297,Italy,91,Northeastern Italy
298,Italy,91,Northeastern Italy
299,US,91,California
300,US,91,California
301,US,94,Washington
302,US,94,California
303,Italy,94,Veneto
304,US,94,California
305,US,94,California
306,New Zealand,94,Kumeu
307,US,94,Oregon
308,US,94,California
309,US,94,California
310,US,94,Oregon
311,US,94,California
312,Italy,94,Veneto
313,Italy,94,Veneto
314,US,94,California
315,US,94,Oregon
316,US,94,California
317,US,94,California
318,US,94,Oregon
319,France,94,Southwest France
320,US,94,Washington
321,France,94,Provence
322,Spain,94,Northern Spain
323,France,94,Provence
324,Spain,94,Northern Spain
325,US,94,California
326,France,94,Provence
327,Argentina,94,Mendoza Province
328,France,94,Provence
329,France,94,Southwest France
330,US,94,Oregon
331,Italy,91,Piedmont
332,Germany,91,Mosel
333,US,91,California
334,Spain,91,Galicia
335,US,91,California
336,Portugal,91,Alentejano
337,US,91,California
338,US,91,Oregon
339,US,91,California
340,Italy,91,Piedmont
341,Italy,91,Piedmont
342,US,91,California
343,Italy,91,Piedmont
344,US,91,California
345,Portugal,91,Alentejano
346,Portugal,91,Alentejano
347,US,91,California
348,US,91,California
349,Germany,91,Rheinhessen
350,Italy,91,Piedmont
351,US,91,California
352,US,91,Oregon
353,France,91,Champagne
354,Portugal,91,Alentejo
355,US,91,Oregon
356,Israel,91,Golan Heights
357,US,91,California
358,US,91,Oregon
359,Italy,91,Piedmont
360,Spain,91,Northern Spain
361,US,90,California
362,US,90,California
363,US,90,Oregon
364,France,90,Alsace
365,France,90,Burgundy
366,US,90,Oregon
367,Italy,90,Sicily & Sardinia
368,Germany,90,Württemberg
369,France,90,Alsace
370,France,90,Alsace
371,France,90,Alsace
372,US,90,Oregon
373,US,90,Oregon
374,France,90,Burgundy
375,Italy,90,Sicily & Sardinia
376,Italy,90,Sicily & Sardinia
377,US,90,Oregon
378,Italy,90,Southern Italy
379,Germany,90,Mosel
380,US,90,California
381,US,90,California
382,US,90,California
383,US,90,California
384,Spain,90,Northern Spain
385,Germany,90,Ahr
386,Spain,90,Central Spain
387,US,90,California
388,US,90,California
389,US,90,California
390,US,90,California
391,US,90,California
392,US,90,California
393,Italy,90,Tuscany
394,US,90,Washington
395,Canada,90,British Columbia
396,Spain,90,Galicia
397,France,90,Loire Valley
398,Italy,90,Tuscany
399,Italy,90,Tuscany
400,Moldova,90,Moldova
401,Italy,90,Tuscany
402,Italy,90,Tuscany
403,Italy,90,Tuscany
404,US,90,California
405,France,90,Rhône Valley
406,France,90,Rhône Valley
407,US,90,California
408,US,90,California
409,US,90,California
410,US,90,California
411,Spain,90,Spain Other
412,Hungary,90,Sopron
413,Italy,90,Tuscany
414,US,90,California
415,US,90,California
416,US,90,California
417,US,90,California
418,Italy,90,Tuscany
419,Italy,90,Tuscany
420,Italy,90,Tuscany
421,US,87,Washington
422,US,87,California
423,US,87,New York
424,US,87,Washington
425,Spain,87,Catalonia
426,Spain,87,Northern Spain
427,US,87,Washington
428,France,87,Bordeaux
429,US,87,California
430,US,87,California
431,US,87,Idaho
432,US,87,Washington
433,Italy,87,Tuscany
434,Italy,87,Tuscany
435,France,87,Bordeaux
436,US,87,California
437,US,87,Idaho
438,US,87,Idaho
439,Italy,87,Tuscany
440,Spain,87,Andalucia
441,Italy,87,Tuscany
442,US,87,Idaho
443,Spain,87,Northern Spain
444,Spain,87,Andalucia
445,Spain,87,Northern Spain
446,US,87,Idaho
447,Spain,87,Catalonia
448,Italy,87,Tuscany
449,Italy,87,Tuscany
450,Italy,87,Tuscany
451,Portugal,86,Douro
452,Italy,86,Veneto
453,US,86,California
454,US,86,California
455,Portugal,86,Tejo
456,Argentina,86,Other
457,US,86,California
458,Portugal,86,Douro
459,US,86,Washington
460,US,86,California
461,Argentina,86,Mendoza Province
462,South Africa,86,Walker Bay
463,US,86,California
464,US,86,California
465,US,86,Washington
466,US,86,California
467,France,86,Southwest France
468,Argentina,86,Mendoza Province
469,US,86,California
470,Argentina,86,Mendoza Province
471,US,86,California
472,Portugal,86,Alentejano
473,US,86,California
474,Portugal,86,Dão
475,US,86,California
476,US,86,California
477,France,86,Southwest France
478,US,86,California
479,Portugal,86,Tejo
480,Portugal,86,Douro
481,US,89,California
482,Greece,89,Nemea
483,France,89,Rhône Valley
484,Italy,89,Tuscany
485,France,89,Southwest France
486,France,89,Southwest France
487,Germany,89,Mosel
488,Italy,89,Italy Other
489,US,89,Oregon
490,US,89,California
491,Italy,89,Tuscany
492,France,89,Southwest France
493,US,89,Oregon
494,US,89,Oregon
495,US,89,California
496,Portugal,89,Duriense
497,US,89,California
498,Italy,89,Tuscany
499,Italy,89,Tuscany
500,Spain,89,Catalonia
501,France,89,Rhône Valley
502,US,89,California
503,Chile,89,Colchagua Valley
504,US,89,Oregon
505,US,89,California
506,US,89,Oregon
507,Spain,89,Galicia
508,Italy,89,Tuscany
509,Spain,89,Northern Spain
510,Spain,89,Catalonia
511,US,92,California
512,France,92,Alsace
513,Portugal,92,Douro
514,US,92,California
515,US,92,California
516,US,92,California
517,US,92,California
518,Canada,92,Ontario
519,US,92,California
520,Portugal,92,Douro
521,US,92,California
522,Portugal,92,Beiras
523,US,92,Washington
524,US,92,California
525,US,92,Washington
526,France,92,Alsace
527,France,92,Alsace
528,US,92,California
529,US,92,California
530,Hungary,92,Tokaji
531,Italy,92,Piedmont
532,US,92,California
533,Italy,92,Piedmont
534,France,92,Bordeaux
535,Portugal,92,Lisboa
536,France,92,Alsace
537,US,92,California
538,Chile,92,Colchagua Valley
539,US,92,Washington
540,US,92,California
541,US,90,California
542,US,90,California
543,Germany,90,Mosel
544,France,90,Burgundy
545,France,90,Burgundy
546,US,90,California
547,US,90,California
548,Germany,90,Mosel
549,US,90,California
550,Italy,90,Sicily & Sardinia
551,France,90,Burgundy
552,France,90,Alsace
553,France,90,Burgundy
554,France,90,Alsace
555,France,90,Alsace
556,US,90,Oregon
557,Italy,90,Sicily & Sardinia
558,US,90,California
559,Italy,90,Sicily & Sardinia
560,Greece,90,Santorini
561,US,90,Oregon
562,US,90,California
563,Italy,90,Sicily & Sardinia
564,US,90,California
565,Spain,90,Northern Spain
566,Spain,90,Northern Spain
567,US,90,California
568,Germany,90,Mosel
569,US,90,California
570,US,90,California
571,US,94,California
572,US,94,Oregon
573,France,94,Southwest France
574,US,94,California
575,US,94,California
576,US,94,California
577,Italy,94,Northeastern Italy
578,France,94,Southwest France
579,US,94,California
580,US,94,Oregon
581,France,93,Southwest France
582,US,93,California
583,Austria,93,Thermenregion
584,US,93,Washington
585,US,93,California
586,US,93,California
587,Spain,93,Northern Spain
588,Austria,93,Burgenland
589,Austria,93,Carnuntum
590,US,93,California
591,US,93,California
592,US,93,Oregon
593,US,93,California
594,US,93,California
595,US,93,California
596,Austria,93,Burgenland
597,US,93,California
598,US,93,California
599,Spain,93,Northern Spain
600,France,93,Provence
601,US,91,California
602,US,91,Oregon
603,US,91,California
604,Portugal,91,Douro
605,Italy,91,Northeastern Italy
606,US,91,California
607,Germany,91,Rheingau
608,Germany,91,Mosel
609,Germany,91,Rheingau
610,Germany,91,Nahe
611,Germany,91,Mosel
612,Italy,91,Northeastern Italy
613,US,91,Oregon
614,Portugal,91,Alentejano
615,US,91,California
616,France,91,Burgundy
617,US,91,California
618,US,91,California
619,US,91,California
620,Germany,91,Mosel
621,Germany,91,Mosel
622,Germany,91,Mosel
623,Germany,91,Mosel
624,Germany,91,Mosel
625,Germany,91,Mosel
626,US,91,California
627,Italy,91,Northeastern Italy
628,France,91,Bordeaux
629,Portugal,91,Dão
630,France,91,Burgundy
631,US,90,California
632,Australia,90,South Australia
633,Italy,90,Piedmont
634,Portugal,90,Douro
635,Italy,90,Piedmont
636,US,90,California
637,US,90,California
638,Italy,90,Piedmont
639,Italy,90,Piedmont
640,Italy,90,Piedmont
641,Italy,90,Piedmont
642,Spain,90,Galicia
643,US,90,California
644,France,90,Southwest France
645,Portugal,90,Douro
646,US,90,Oregon
647,US,90,California
648,France,90,Southwest France
649,France,90,Burgundy
650,Germany,90,Mosel
651,US,90,California
652,Italy,90,Piedmont
653,US,90,Oregon
654,Italy,90,Piedmont
655,US,90,Oregon
656,US,90,California
657,US,90,Oregon
658,Italy,90,Piedmont
659,Italy,90,Piedmont
660,Italy,90,Piedmont
661,Australia,88,Victoria
662,France,88,Loire Valley
663,Argentina,88,Mendoza Province
664,France,88,Loire Valley
665,US,88,California
666,US,88,California
667,France,88,Bordeaux
668,US,88,California
669,France,88,Loire Valley
670,Italy,88,Piedmont
671,US,88,California
672,US,88,California
673,France,88,Loire Valley
674,US,88,California
675,US,88,Oregon
676,US,88,California
677,Croatia,88,North Dalmatia
678,Italy,88,Piedmont
679,US,88,California
680,France,88,Bordeaux
681,France,88,Bordeaux
682,France,88,Bordeaux
683,France,88,Bordeaux
684,US,88,California
685,France,88,Bordeaux
686,US,88,Oregon
687,US,88,California
688,US,88,California
689,France,88,Loire Valley
690,Spain,88,Central Spain
691,US,90,California
692,Spain,90,Catalonia
693,Bulgaria,90,Thracian Valley
694,US,90,California
695,US,90,California
696,US,90,California
697,US,90,New York
698,US,90,New York
699,US,90,Washington
700,Italy,90,Tuscany
701,US,90,California
702,Italy,90,Tuscany
703,US,90,California
704,US,90,California
705,US,90,California
706,Canada,90,British Columbia
707,US,90,California
708,US,90,California
709,US,90,California
710,US,90,California
711,US,90,Washington
712,Slovenia,90,Goriska Brda
713,US,90,California
714,Italy,90,Tuscany
715,Canada,90,British Columbia
716,US,90,California
717,Spain,90,Andalucia
718,Italy,90,Tuscany
719,US,90,California
720,France,90,Rhône Valley
721,US,86,California
722,South Africa,86,Stellenbosch
723,Argentina,86,Mendoza Province
724,Argentina,86,Other
725,South Africa,86,Western Cape
726,US,85,California
727,France,85,Southwest France
728,France,85,Southwest France
729,US,85,California
730,France,85,Burgundy
731,Italy,85,Northeastern Italy
732,Portugal,85,Tejo
733,France,85,Southwest France
734,France,85,Southwest France
735,South Africa,85,Western Cape
736,US,85,California
737,US,85,California
738,Argentina,85,Mendoza Province
739,Italy,85,Veneto
740,Argentina,85,Mendoza Province
741,Portugal,85,Dão
742,South Africa,85,Overberg
743,Argentina,85,Mendoza Province
744,Spain,85,Northern Spain
745,South Africa,85,Robertson
746,France,85,Rhône Valley
747,Argentina,85,Mendoza Province
748,US,85,California
749,Bulgaria,85,Thracian Valley
750,Israel,85,Galilee
751,France,89,Southwest France
752,Spain,89,Catalonia
753,US,89,California
754,US,89,California
755,US,89,California
756,France,89,Southwest France
757,US,89,California
758,Italy,89,Tuscany
759,US,89,California
760,Italy,89,Tuscany
761,Chile,89,Maipo Valley
762,US,89,California
763,US,89,Oregon
764,US,89,Oregon
765,Chile,89,Casablanca Valley
766,Italy,89,Tuscany
767,Chile,89,Cachapoal Valley
768,US,89,Oregon
769,US,89,California
770,Italy,89,Tuscany
771,Chile,89,Colchagua Valley
772,US,89,Oregon
773,US,89,Oregon
774,US,89,California
775,Italy,89,Tuscany
776,Portugal,89,Douro
777,Portugal,89,Terras do Dão
778,Portugal,89,Alentejano
779,Chile,89,Leyda Valley
780,France,89,Southwest France
781,Italy,87,Tuscany
782,Italy,87,Tuscany
783,US,87,Washington
784,Italy,87,Tuscany
785,US,87,Washington
786,France,87,Bordeaux
787,France,87,Bordeaux
788,France,87,Bordeaux
789,France,87,Bordeaux
790,France,87,Bordeaux
791,US,87,California
792,Italy,87,Tuscany
793,US,87,California
794,US,87,California
795,US,87,Washington
796,France,87,Bordeaux
797,US,87,Washington
798,US,87,California
799,US,87,California
800,US,87,Washington
801,US,87,California
802,US,87,Idaho
803,US,87,Washington
804,US,87,California
805,US,87,California
806,US,87,California
807,US,87,New York
808,US,87,New York
809,US,87,California
810,France,87,Bordeaux
811,Italy,90,Sicily & Sardinia
812,Greece,90,Santorini
813,US,90,Oregon
814,US,90,California
815,Italy,90,Sicily & Sardinia
816,France,90,Burgundy
817,France,90,Alsace
818,France,90,Burgundy
819,France,90,Alsace
820,France,90,Alsace
821,Italy,90,Sicily & Sardinia
822,US,90,Oregon
823,US,90,California
824,US,90,California
825,Italy,90,Sicily & Sardinia
826,Australia,90,South Australia
827,US,90,California
828,US,90,California
829,US,90,California
830,US,90,California
831,US,90,California
832,US,90,California
833,US,90,California
834,Chile,90,Peumo
835,Spain,90,Northern Spain
836,US,90,California
837,US,90,California
838,US,90,California
839,Germany,90,Mosel
840,US,90,California
841,US,90,California
842,Spain,90,Catalonia
843,US,90,New York
844,US,90,California
845,Spain,90,Catalonia
846,US,90,California
847,US,90,New York
848,France,90,Burgundy
849,France,90,Loire Valley
850,France,90,Loire Valley
851,US,90,California
852,Canada,90,British Columbia
853,Bulgaria,90,Thracian Valley
854,France,90,Burgundy
855,France,90,Loire Valley
856,US,90,California
857,Italy,90,Tuscany
858,France,90,Rhône Valley
859,Spain,90,Galicia
860,Spain,90,Andalucia
861,Italy,90,Tuscany
862,US,90,California
863,Italy,90,Tuscany
864,Italy,90,Tuscany
865,Spain,90,Northern Spain
866,Italy,90,Tuscany
867,Italy,90,Tuscany
868,Italy,90,Tuscany
869,Italy,90,Tuscany
870,US,90,California
871,US,92,Washington
872,US,92,California
873,US,92,California
874,Chile,92,Colchagua Valley
875,Italy,92,Piedmont
876,France,92,Alsace
877,Italy,92,Piedmont
878,Italy,92,Piedmont
879,US,92,California
880,US,92,California
881,Italy,92,Piedmont
882,Italy,92,Piedmont
883,Portugal,92,Dão
884,Portugal,92,Douro
885,France,92,Alsace
886,US,92,Washington
887,US,92,California
888,US,92,California
889,US,92,Washington
890,US,92,California
891,US,92,Washington
892,US,92,California
893,Chile,92,Colchagua Valley
894,US,92,Washington
895,US,92,California
896,US,92,Washington
897,US,92,California
898,Italy,92,Italy Other
899,Italy,92,Piedmont
900,France,92,Alsace
901,Argentina,93,Mendoza Province
902,US,93,California
903,US,93,California
904,France,93,Southwest France
905,US,93,California
906,US,93,California
907,US,93,California
908,France,93,Provence
909,France,93,Provence
910,France,93,Southwest France
911,France,93,Provence
912,France,93,Provence
913,US,93,California
914,US,93,California
915,US,93,California
916,US,93,Oregon
917,US,93,California
918,US,93,California
919,US,93,Oregon
920,Spain,93,Andalucia
921,US,93,Oregon
922,US,93,California
923,France,93,Southwest France
924,US,93,California
925,Spain,93,Northern Spain
926,US,93,California
927,US,93,California
928,US,93,Oregon
929,US,93,California
930,US,93,California
931,Italy,89,Tuscany
932,Portugal,89,Douro
933,Portugal,89,Terras do Dão
934,Portugal,89,Alentejano
935,France,89,Southwest France
936,US,89,California
937,Chile,89,Leyda Valley
938,France,89,Southwest France
939,Chile,89,Leyda Valley
940,US,89,California
941,Spain,89,Catalonia
942,US,89,California
943,Germany,89,Baden
944,Chile,89,Limarí Valley
945,Italy,89,Lombardy
946,US,89,California
947,Italy,89,Tuscany
948,US,89,Oregon
949,Chile,89,Colchagua Valley
950,Italy,89,Tuscany
951,Portugal,89,Douro
952,Italy,89,Tuscany
953,US,89,Oregon
954,US,89,California
955,Italy,89,Tuscany
956,Italy,89,Tuscany
957,US,89,Oregon
958,Portugal,89,Douro
959,US,89,California
960,Greece,89,Peloponnese
961,Italy,90,Piedmont
962,US,90,Oregon
963,Portugal,90,Douro
964,US,90,California
965,Spain,90,Northern Spain
966,Italy,90,Piedmont
967,Israel,90,Galilee
968,US,90,California
969,Germany,90,Mosel
970,US,90,California
971,Israel,90,Galilee
972,Italy,90,Piedmont
973,Portugal,90,Alentejano
974,US,90,California
975,Israel,90,Galilee
976,US,90,California
977,US,90,Oregon
978,Israel,90,Judean Hills
979,Italy,90,Piedmont
980,US,90,California
981,Italy,90,Piedmont
982,Italy,90,Piedmont
983,Italy,90,Piedmont
984,Italy,90,Piedmont
985,Italy,90,Piedmont
986,Spain,90,Northern Spain
987,Italy,90,Piedmont
988,Australia,90,Tasmania
989,US,90,Oregon
990,US,90,Oregon
991,Italy,85,Veneto
992,US,85,California
993,Israel,85,Galilee
994,Portugal,85,Vinho Verde
995,Portugal,85,Vinho Verde
996,Portugal,85,Tejo
997,Portugal,85,Beira Atlantico
998,France,85,Southwest France
999,France,85,Southwest France
77000,Italy,88,Southern Italy
77001,France,88,Bordeaux
77002,France,88,Bordeaux
77003,US,88,Washington
77004,Spain,88,Central Spain
77005,US,88,California
77006,Italy,88,Southern Italy
77007,US,88,Washington
77008,France,88,Bordeaux
77009,Italy,88,Southern Italy
77010,US,88,California
77011,France,90,Southwest France
77012,US,90,California
77013,Italy,90,Central Italy
77014,US,90,California
77015,Portugal,90,Alentejano
77016,Chile,90,Maule Valley
77017,US,90,California
77018,US,90,Oregon
77019,France,90,Languedoc-Roussillon
77020,France,90,Southwest France
77021,Germany,90,Mosel
77022,Portugal,90,Vinho Verde
77023,US,90,California
77024,Portugal,90,Portuguese Table Wine
77025,Portugal,90,Douro
77026,Chile,90,Casablanca Valley
77027,Portugal,90,Távora-Varosa
77028,Portugal,90,Port
77029,Italy,90,Southern Italy
77030,Italy,90,Central Italy
77031,Portugal,90,Port
77032,Portugal,90,Douro
77033,France,90,Southwest France
77034,France,90,Southwest France
77035,Portugal,90,Tejo
77036,Germany,90,Mosel
77037,US,90,California
77038,US,90,California
77039,US,90,California
77040,US,90,Idaho
77041,France,88,Champagne
77042,France,88,Loire Valley
77043,Chile,88,Colchagua Valley
77044,US,88,Washington
77045,Italy,88,Piedmont
77046,US,88,California
77047,US,88,Washington
77048,US,88,California
77049,France,88,Bordeaux
77050,US,88,Washington
77051,US,88,California
77052,US,88,Virginia
77053,Greece,88,Macedonia
77054,US,88,Washington
77055,Italy,88,Piedmont
77056,US,88,Washington
77057,France,88,Loire Valley
77058,US,88,California
77059,France,88,Bordeaux
77060,US,88,Washington
77061,US,88,New York
77062,France,88,Bordeaux
77063,France,88,Bordeaux
77064,France,88,Bordeaux
77065,Italy,88,Piedmont
77066,Italy,88,Piedmont
77067,Italy,88,Piedmont
77068,Italy,88,Piedmont
77069,US,88,California
77070,US,88,California
77071,US,93,Washington
77072,US,93,California
77073,France,93,Burgundy
77074,France,93,Burgundy
77075,US,93,California
77076,France,93,Burgundy
77077,US,93,Washington
77078,US,93,California
77079,France,93,Burgundy
77080,France,93,Burgundy
77081,US,93,California
77082,Italy,93,Veneto
77083,US,93,California
77084,US,93,Washington
77085,France,93,Burgundy
77086,France,93,Burgundy
77087,France,93,Burgundy
77088,France,93,Burgundy
77089,France,93,Burgundy
77090,US,93,California
77091,Italy,93,Veneto
77092,US,93,California
77093,France,93,Burgundy
77094,Italy,93,Veneto
77095,France,93,Burgundy
77096,Spain,93,Levante
77097,Italy,93,Veneto
77098,US,93,California
77099,US,93,California
77100,US,93,California
77101,France,94,Bordeaux
77102,France,94,Bordeaux
77103,France,94,Bordeaux
77104,France,94,Bordeaux
77105,France,94,Bordeaux
77106,France,94,Bordeaux
77107,France,94,Bordeaux
77108,France,94,Bordeaux
77109,France,94,Bordeaux
77110,France,93,Bordeaux
77111,France,93,Bordeaux
77112,France,93,Bordeaux
77113,France,93,Bordeaux
77114,France,93,Bordeaux
77115,France,93,Bordeaux
77116,France,93,Bordeaux
77117,France,93,Bordeaux
77118,France,93,Bordeaux
77119,France,93,Bordeaux
77120,France,93,Bordeaux
77121,France,93,Bordeaux
77122,France,92,Bordeaux
77123,France,92,Bordeaux
77124,France,92,Bordeaux
77125,France,92,Bordeaux
77126,France,92,Bordeaux
77127,France,92,Bordeaux
77128,France,92,Bordeaux
77129,France,92,Bordeaux
77130,France,92,Bordeaux
77131,New Zealand,87,Marlborough
77132,Italy,87,Piedmont
77133,US,87,Washington
77134,US,87,California
77135,Chile,87,Colchagua Valley
77136,Italy,87,Piedmont
77137,Italy,87,Piedmont
77138,Italy,87,Piedmont
77139,New Zealand,87,Marlborough
77140,Italy,87,Piedmont
77141,Georgia,87,Kakheti
77142,Italy,87,Piedmont
77143,US,87,California
77144,France,87,Burgundy
77145,US,87,Washington
77146,Chile,87,Cachapoal Valley
77147,US,87,California
77148,Italy,87,Piedmont
77149,Italy,87,Piedmont
77150,Italy,87,Piedmont
77151,Bulgaria,87,Thracian Valley
77152,US,87,California
77153,US,87,California
77154,US,86,California
77155,Italy,86,Piedmont
77156,Romania,86,Viile Timisului
77157,Italy,86,Piedmont
77158,Greece,86,Messinia
77159,Chile,86,Colchagua Valley
77160,US,86,California
77161,Chile,87,Casablanca Valley
77162,Germany,87,Baden
77163,Italy,87,Southern Italy
77164,US,87,California
77165,US,87,California
77166,South Africa,87,Elgin
77167,South Africa,87,Western Cape
77168,Greece,87,Peloponnese
77169,US,87,California
77170,Chile,87,Maule Valley
77171,Chile,87,Rapel Valley
77172,Italy,87,Southern Italy
77173,Chile,87,Maipo Valley
77174,Italy,87,Southern Italy
77175,Italy,87,Southern Italy
77176,Italy,87,Southern Italy
77177,Germany,87,Mosel
77178,New Zealand,87,Martinborough
77179,New Zealand,87,Central Otago
77180,South Africa,87,Stellenbosch
77181,US,87,California
77182,Italy,87,Southern Italy
77183,Chile,87,Maule Valley
77184,South Africa,87,Coastal Region
77185,Italy,87,Southern Italy
77186,US,87,California
77187,US,87,California
